,index,Tags,text,top9_topic_scibert,top9_topic,top9_topic_scibert_str,top9_descricao,top9_tags_descricao,mean_similarity_top9_descricao,top10_topic_scibert,top10_topic,top10_topic_scibert_str,top10_descricao,top10_tags_descricao,mean_similarity_top10_descricao
458,535484d6482b80f4.json,[],"['HW5', 'Filter FASTQ', 'output_file', 'fastq_filter', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'FreeBayes', 'output_vcf', 'freebayes', 'Flagstat', 'output1', 'samtools_flagstat']","['hw5', 'flagstat', 'freebayes', '', '', '', '', '', '', '']",-1,hw5 flagstat freebayes       ,"[559, 214, 790, 798, 218, 614, 926, 512, 425]","[[], [], [], [], [], [], [], ['Polymorphism', 'Hg19', 'Courseraproject'], []]",0.83320785,"['samtools_flagstat', 'fastq_filter', 'output1', '', '', '', '', '', '', '']",-1,samtools_flagstat fastq_filter output1       ,"[103, 753, 968, 154, 1012, 465, 850, 413, 34, 615]","[[], [], [], [], [], [], [], [], [], []]",0.90257865
459,e4e5dec116e7240b.json,[],"['Transcriptome assembly (trimmomatic-tophat-cufflink)', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'refGenomeSource', 'singlePaired', 'singlePaired', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'unmapped', 'tophat2', 'input1', 'Flagstat', 'output1', 'samtools_flagstat', 'input', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool Flagstat', 'runtime parameter for tool Cufflinks']","['output1', 'insertions', 'input1', 'accepted_hits', '', '', '', '', '', '']",-1,output1 insertions input1 accepted_hits      ,"[761, 246, 617, 227, 637, 7, 992, 428, 393]","[[], [], [], ['aptamer', 'SELEX'], [], [], ['COVID-19', 'covid19.galaxyproject.org', 'iwc', 'emergen_validated'], [], []]",0.8203814,"['tophat2', 'output1', 'insertions', 'accepted_hits', 'tophat', '', '', '', '', '']",-1,tophat2 output1 insertions accepted_hits tophat     ,"[345, 981, 273, 939, 747, 425, 389, 687, 471, 508]","[[], [], [], ['rnaseq', 'tophat2', 'fastq', 'protein_interaction', 'miRNA_target_prediction', 'network_construction', 'de_genes', 'splice_variants'], [], [], [], [], [], []]",0.84740067
460,202648c6c615929b.json,[],"[""Workflow constructed from history 'Coursera Galaxy'"", 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'MergeSamFiles', 'outFile', 'picard', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'CleanSam', 'outFile', 'picard', 'FreeBayes', 'output_vcf', 'freebayes', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Group', 'out_file1', 'Sort', 'outfile', 'text_processing']","['input', 'dataset', 'vcffilter', 'out_file1', 'outfile', 'picard', 'bam_output', 'addorreplacereadgroups', 'freebayes', 'sort']",0,input dataset vcffilter out_file1 outfile picard bam_output addorreplacereadgroups freebayes sort,"[489, 158, 237, 317, 383, 519, 701, 165, 965]","[[], [], [], [], [], [], [], [], []]",0.9150483,"['cleansam', '', '', '', '', '', '', '', '', '']",-1,cleansam         ,"[705, 148, 786, 333, 65, 977, 370, 641, 236, 95]","[[], [], [], [], [], [], [], [], [], []]",0.78737897
461,c060cfc7463ab118.json,[],"[""Workflow constructed from history ' Galaxy 101_Assignment#2'"", 'Exons', 'Input dataset', 'Features', 'Input dataset', 'input1', 'input2', 'Join', 'output', 'join', 'input1', 'Group', 'out_file1', 'input', 'Sort', 'out_file1', 'input', 'Select first', 'out_file1', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'runtime parameter for tool Join', 'runtime parameter for tool Join', 'runtime parameter for tool Group', 'runtime parameter for tool Sort', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets', 'Top 5 Exons']","['tool', 'runtime', 'parameter', 'for', 'two', 'datasets', 'compare', 'join', 'sort', 'select']",0,tool runtime parameter for two datasets compare join sort select,"[578, 778, 528, 292, 322, 718, 901, 173, 950]","[[], [], [], [], ['aptamer', 'SELEX'], [], [], [], ['aptamer', 'SELEX']]",0.94144017,"['tool', 'runtime', 'parameter', 'for', 'two', 'datasets', 'compare', 'join', 'sort', 'select']",0,tool runtime parameter for two datasets compare join sort select,"[621, 578, 177, 950, 322, 718, 778, 957, 96, 260]","[[], [], [], ['aptamer', 'SELEX'], ['aptamer', 'SELEX'], [], [], ['asbmr2016'], [], []]",0.92341316
462,3bed12ef73ba93bf.json,[],"[""Workflow constructed from history 'Bioinformatics Assignment Olunmilayo Ogunremi..'"", 'annotation.bed', 'Input dataset', 'NGS0001.R1.fastq.qz', 'Input dataset', 'NGS0001.R2.fastq.qz', 'Input dataset', 'SnpEff download:', 'snpeff_db', 'snpeff', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Samtools flagstat', 'output1', 'samtools_flagstat', 'Samtools flagstat', 'output1', 'samtools_flagstat', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'Samtools idxstats', 'output', 'samtools_idxstats', 'CollectInsertSizeMetrics', 'outFile', 'histFile', 'picard', 'Compute both the depth and breadth of coverage', 'output', 'bedtools', 'FreeBayes', 'output_vcf', 'freebayes', 'Sort', 'out_file1', 'VCFfilter:', 'out_file1', 'vcffilter', 'Summary Statistics', 'out_file1', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'csvFile', 'snpeff', 'Filter', 'out_file1', 'annotation.bed', 'NGS0001.R1.fastq.qz', 'NGS0001.R2.fastq.qz']","['the', 'of', 'mem', 'map', 'with', 'depth', 'coverage', 'compute', 'collectinsertsizemetrics', 'breadth']",-1,the of mem map with depth coverage compute collectinsertsizemetrics breadth,"[108, 490, 860, 768, 905, 561, 289, 897, 742]","[[], [], [], [], [], [], [], [], []]",0.8637236,"['summary', 'statistics', 'samtool_filter2', 'of', 'metrics_file', 'the', 'depth', 'coverage', 'compute', 'collectinsertsizemetrics']",-1,summary statistics samtool_filter2 of metrics_file the depth coverage compute collectinsertsizemetrics,"[543, 720, 1, 368, 25, 948, 531, 903, 860, 574]","[[], [], [], [], [], [], [], [], [], []]",0.8973783
463,18395d7c5075edad.json,[],"[""imported: Clone of 'Avinash Workflow - Nov 14th 2011' shared by 'avinash.banala01@gmail.com_tests_lj"", 'Input dataset', 'Input dataset', 'Input dataset', 'Input dataset', 'Convert Genomic Intervals To Strict BED', 'output1', 'Convert GFF to BED', 'output1', 'CONVERTER_bed_to_genetrack_0', 'Convert Genomic Intervals To Strict BED6', 'output1']","['input', 'dataset', 'output1', '', '', '', '', '', '', '']",0,input dataset output1       ,"[143, 881, 472, 505, 340, 449, 75, 41, 305]","[[], [], ['aptamer', 'SELEX'], [], [], [], [], [], []]",0.90908784,"['to', 'convert', 'strict', 'intervals', 'avinash', 'bed', 'genomic', 'clone', 'com_tests_lj', 'shared']",0,to convert strict intervals avinash bed genomic clone com_tests_lj shared,"[437, 666, 62, 625, 783, 325, 64, 926, 635, 520]","[[], ['ChIP'], ['CUTnRUN'], [], [], [], [], [], [], []]",0.8763914
464,0bc1b8888d8b20c4.json,['Hi-C'],"['Lucille Delisle', 'Hi-C_fastqToCool_hicup_c (release v0.2)', 'PE fastq input', 'Input dataset collection', 'genome name', 'Input parameter', 'Restriction enzyme', 'Input parameter', 'No fill-in', 'Input parameter', 'minimum MAPQ', 'Input parameter', 'Bin size in bp', 'Input parameter', 'Interactions to consider to calculate weights in normalization step', 'Input parameter', 'region for matrix plotting', 'Input parameter', 'Hi-C_fastqToPairs_hicup', 'Lucille Delisle', 'Hi-C_fastqToPairs_hicup', 'PE fastq input', 'Input dataset collection', 'genome name', 'Input parameter', 'Restriction enzyme', 'Input parameter', 'No fill-in', 'Input parameter', 'minimum MAPQ', 'Input parameter', 'Hicup Pipeline', 'intermediate_results', 'hicup_results', 'hicup_report', 'dataset_hicup', 'digester_file', 'hicup_hicup', 'Compose text parameter value', 'out1', 'compose_text_param', 'digester', 'input_file', 'Hicup to juicer converter', 'output', 'hicup2juicer', 'Filter', 'out_file1', 'cooler csort with tabix', 'output', 'cooler_csort_tabix', 'Hi-C_juicermediumtabixToCool_cooler', 'Lucille Delisle', 'Hi-C_juicermediumtabixToCool_cooler', 'Bin size in bp', 'Input parameter', 'genome name', 'Input parameter', 'Juicer Medium Tabix with validPairs', 'Input dataset collection', 'Interactions to consider to calculate weights in normalization step', 'Input parameter', 'cooler_makebins', 'output', 'cooler_makebins', 'cooler_cload_tabix', 'output', 'cooler_cload_tabix', 'blacklist', 'cooler_balance', 'output', 'cooler_balance', 'pyGenomeTracks', 'outFileName', 'pygenometracks', 'Hi-C', 'runtime parameter for tool Hicup to juicer converter', 'runtime parameter for tool Hicup to juicer converter', 'runtime parameter for tool cooler_balance', 'PE fastq input', 'genome name', 'Restriction enzyme', 'No fill-in', 'minimum MAPQ', 'Bin size in bp', 'Interactions to consider to calculate weights in normalization step', 'region for matrix plotting', 'PE fastq input', 'genome name', 'Restriction enzyme', 'No fill-in', 'minimum MAPQ', 'HiCUP', 'HiCUP report (HTML)', 'HiCUP report (tabular)', 'build filtering rule for MAPQ', 'valid pairs in juicebox format', 'valid pairs in juicebox format', 'valid pairs in juicebox format MAPQ filtered', 'valid pairs in juicebox format MAPQ filtered', 'valid pairs in juicebox format', 'HiCUP report (html)', 'HiCUP report (txt)', 'valid pairs in juicebox format MAPQ filtered', 'Sort pairs and index', 'valid pairs filtered and sorted', 'Bin size in bp', 'genome name', 'Juicer Medium Tabix with validPairs', 'Interactions to consider to calculate weights in normalization step', 'make bed with bins', 'Load pairs in matrix', 'matrix with raw values', 'ICE normalization', 'matrix with iced values', 'matrix with iced values', 'matrix with raw values', 'final plot', 'plot with pyGenomeTracks']","['hicup_results', 'hicup_report', 'filter', 'dataset_hicup', '', '', '', '', '', '']",-1,hicup_results hicup_report filter dataset_hicup      ,"[717, 925, 837, 886, 312, 804, 686, 734, 844]","[['Hi-C'], ['Hi-C'], ['Hi-C'], ['COVID-19', 'covid19.galaxyproject.org'], ['Hi-C'], [], ['Hi-C'], ['Hi-C'], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org']]",0.8313932,"['filter', '', '', '', '', '', '', '', '', '']",-1,filter         ,"[706, 586, 112, 698, 917, 553, 744, 343, 941, 800]","[[], [], [], [], [], [], [], [], [], []]",0.8507835
465,3696bd8abe0f7746.json,[],"['SOLiD Conversion Mapping for FAIRE', 'Crosslinked FASTA', 'Input dataset', 'Crosslinked Qual', 'Input dataset', 'Not Crosslinked FASTA', 'Input dataset', 'Not Crosslinked Qual', 'Input dataset', 'solid2fastq', 'solid2fastq', 'Map with Bowtie for SOLiD', 'output', 'bowtie_color_wrappers', 'Map with Bowtie for SOLiD', 'output', 'bowtie_color_wrappers', 'Count', 'out_file1', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Count', 'out_file1', 'peakcalling_macs']","['out_file1', 'input', 'dataset', 'sam', 'sam_bitwise_flag_filter', 'output', 'filter', 'count', 'peakcalling_macs', '']",0,out_file1 input dataset sam sam_bitwise_flag_filter output filter count peakcalling_macs ,"[968, 934, 420, 800, 954, 645, 158, 237, 811]","[[], ['mpvx', 'generic'], [], [], ['SELEX', 'aptamer'], [], [], [], []]",0.89744973,"['out_file1', 'input', 'dataset', 'sam', 'sam_bitwise_flag_filter', 'output', 'filter', 'count', 'peakcalling_macs', '']",0,out_file1 input dataset sam sam_bitwise_flag_filter output filter count peakcalling_macs ,"[968, 571, 766, 934, 458, 954, 237, 158, 360, 69]","[[], [], [], ['mpvx', 'generic'], [], ['SELEX', 'aptamer'], [], [], [], ['Assingment']]",0.89900076
466,f0feca8af9aeddba.json,[],"[""Workflow constructed from history ''K22063917 Assignment FINAL - SnpEffeff to anotate & SnpSift to filter'"", 'annotation.bed', 'Input dataset', 'NGS0001.R1.fastq.qz', 'Input dataset', 'NGS0001.R2.fastq.qz', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Flagstat', 'output1', 'samtools_flagstat', 'Flagstat', 'output1', 'samtools_flagstat', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'IdxStats', 'output', 'samtools_idxstats', 'CollectInsertSizeMetrics', 'outFile', 'histFile', 'picard', 'Compute both the depth and breadth of coverage', 'output', 'bedtools', 'FreeBayes', 'output_vcf', 'freebayes', 'Sort', 'out_file1', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'bcftools stats', 'output_file', 'bcftools_stats', 'Summary Statistics', 'out_file1', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'csvFile', 'snpeff', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'annotation.bed', 'NGS0001.R1.fastq.qz', 'NGS0001.R2.fastq.qz']","['metrics_file', 'idxstats', 'csvfile', '', '', '', '', '', '', '']",-1,metrics_file idxstats csvfile       ,"[448, 571, 268, 10, 1006, 886, 561, 905, 410]","[[], [], [], [], [], ['COVID-19', 'covid19.galaxyproject.org'], [], [], []]",0.8892596,"['mem', 'map', 'with', 'bwa', '', '', '', '', '', '']",-1,mem map with bwa      ,"[833, 317, 491, 905, 77, 125, 150, 673, 320, 279]","[[], [], [], [], ['sequence-analysis'], [], [], [], [], []]",0.9246994
467,8d8e8927d63803ef.json,[],"['Workflow for Campylobacter jejuni Lipooliogosaccharide biosynthesis locus typing', 'Input dataset collection', 'Input dataset', 'input1', 'extractseq', 'out_file1', 'emboss_5', 'input', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'input_list', 'Collapse Collection', 'output', 'collapse_collections', 'input', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'inputs', 'Concatenate datasets', 'out_file1', 'text_processing', 'input', 'Tabular-to-FASTA', 'output', 'tabular_to_fasta', 'inputSequences', 'MAFFT', 'outputAlignment', 'outputTree', 'mafft', 'runtime parameter for tool extractseq', 'runtime parameter for tool FASTA-to-Tabular', 'runtime parameter for tool Collapse Collection', 'runtime parameter for tool FASTA-to-Tabular', 'runtime parameter for tool Concatenate datasets', 'runtime parameter for tool Tabular-to-FASTA', 'runtime parameter for tool MAFFT']","['mafft', 'collapse_collections', 'out_file1', '', '', '', '', '', '', '']",-1,mafft collapse_collections out_file1       ,"[627, 451, 832, 393, 323, 577, 182, 264, 985]","[[], [], ['imported'], [], [], [], [], [], []]",0.89903736,"['mafft', 'out_file1', '', '', '', '', '', '', '', '']",-1,mafft out_file1        ,"[788, 868, 401, 181, 728, 34, 631, 985, 685, 562]","[[], [], [], [], [], [], [], [], [], []]",0.9244553
468,ec96e3bf30d5f771.json,[],"['Alignment_variant_calling_and_filtering-v0.1', 'chr22.genes.hg19.bed', 'Input dataset', 'WES01_chr22m_R1.fastq.gz', 'Input dataset', 'WES01_chr22m_R2.fastq.gz', 'Input dataset', 'WES01_chr22m_R1.fastq.gz', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Samtools flagstat', 'output1', 'samtools_flagstat', 'Samtools flagstat', 'output1', 'samtools_flagstat', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'CollectInsertSizeMetrics', 'outFile', 'histFile', 'picard', 'bedtools Compute both the depth and breadth of coverage', 'output', 'bedtools', 'FreeBayes', 'output_vcf', 'freebayes', 'Samtools idxstats', 'output', 'samtools_idxstats', 'Sort', 'out_file1', 'VCFfilter:', 'out_file1', 'vcffilter', 'Summary Statistics', 'out_file1', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Filter', 'out_file1', 'chr22.genes.hg19.bed', 'WES01_chr22m_R1.fastq.gz', 'WES01_chr22m_R2.fastq.gz']","['bwa', 'bedtools', 'both', 'breadth', 'v0', 'the', 'table_annovar', 'sort', 'of', 'mem']",-1,bwa bedtools both breadth v0 the table_annovar sort of mem,"[883, 860, 29, 742, 633, 307, 720, 31, 571]","[[], [], [], [], [], [], [], [], []]",0.8913024,"['table_annovar', 'sort', 'of', 'the', 'depth', 'coverage', 'compute', 'breadth', 'both', 'and']",-1,table_annovar sort of the depth coverage compute breadth both and,"[903, 131, 610, 740, 371, 574, 254, 741, 688, 511]","[[], [], [], [], [], [], [], [], [], []]",0.90820533
469,e6f57346a02be07f.json,[],"['dvkworkflow', 'WES01_chr22m_R2.fastq.gz', 'Input dataset', 'chr22.genes.hg19.bed', 'Input dataset', 'WES01_chr22m_R1.fastq.gz', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out', 'trimmomatic', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out', 'trimmomatic', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Samtools flagstat', 'output1', 'samtools_flagstat', 'Samtools flagstat', 'output1', 'samtools_flagstat', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'Samtools idxstats', 'output', 'samtools_idxstats', 'CollectInsertSizeMetrics', 'outFile', 'histFile', 'picard', 'Compute both the depth and breadth of coverage', 'output', 'bedtools', 'FreeBayes', 'output_vcf', 'freebayes', 'Sort', 'out_file1', 'VCFfilter:', 'out_file1', 'vcffilter', 'Summary Statistics', 'out_file1', 'WES01_chr22m_R2.fastq.gz', 'chr22.genes.hg19.bed', 'WES01_chr22m_R1.fastq.gz']","['output_vcf', 'dvkworkflow', '', '', '', '', '', '', '', '']",-1,output_vcf dvkworkflow        ,"[907, 726, 688, 560, 1006, 7, 441, 320, 886]","[[], [], [], [], [], [], [], [], ['COVID-19', 'covid19.galaxyproject.org']]",0.8305824,"['output_vcf', '', '', '', '', '', '', '', '', '']",-1,output_vcf         ,"[316, 780, 223, 413, 793, 274, 712, 790, 202, 562]","[['bwa-mem', 'cleansam', 'fixmate', 'hg19', 'markduplicate', 'filtersam'], [], [], [], ['illumina'], [], ['Fasta', 'Tabular', 'FASTQ'], [], ['Hi-C'], []]",0.8199438
470,2e92cca68b7979f6.json,"['aptamer', 'SELEX']","['NrD Workflow: 12 rounds', '1', 'Input dataset', '4', 'Input dataset', '7', 'Input dataset', '2', 'Input dataset', '5', 'Input dataset', '10', 'Input dataset', '8', 'Input dataset', '11', 'Input dataset', '3', 'Input dataset', '6', 'Input dataset', '9', 'Input dataset', '12', 'Input dataset', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'Concatenate datasets', 'out_file1', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Rename sequences', 'output', 'fastx_renamer', 'Convert', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Collapse', 'output', 'fastx_collapser', 'Paste', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'Cut', 'out_file1', 'Convert', 'out_file1', 'Paste', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'aptamer', 'SELEX', '1', '4', '7', '2', '5', '10', '8', '11', '3', '6', '9', '12']","['out_file1', 'cut', 'output', 'paste', 'convert', 'datasets', 'input', 'two', 'join', 'dataset']",0,out_file1 cut output paste convert datasets input two join dataset,"[117, 718, 322, 613, 938, 484, 809, 478, 339]","[['aptamer', 'SELEX'], [], ['aptamer', 'SELEX'], ['SNP'], [], [], [], [], []]",0.9207416,"['fasta_to_tabular', 'fastx_renamer', 'fastx_collapser', 'to', 'tabular', 'fasta', '', '', '', '']",-1,fasta_to_tabular fastx_renamer fastx_collapser to tabular fasta    ,"[938, 647, 416, 980, 24, 635, 105, 760, 244, 192]","[[], [], [], ['fasta', 'reformat', 'identifiers', 'datasets'], [], [], [], ['Fasta', 'NGS', 'Genome', 'Draft'], ['aptamer', 'SELEX'], ['\\uff12\\uff11\\uff13\\uff11\\uff12', '\\uff46\\uff44\\uff53\\uff41\\uff44', '\\uff41\\uff53\\uff44\\uff41']]",0.85265005
